created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 09:16:09 +0000 2023;1729428960176668953;""#Gempa Mag:4.7", 28-Nov-2023 16:11:55WIB, Lok:5.51LS, 142.26BT (213 km TimurLaut BOVENDIGOEL-PAPUA), Kedlmn:175 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 07:13:10 +0000 2023;1729398006980677681;""#Gempa Mag:3.4", 28-Nov-2023 14:10:10WIB, Lok:0.74LS, 126.92BT (64 km BaratDaya LABUHA-MALUT), Kedlmn:66 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 07:01:10 +0000 2023;1729394990189838528;""#Gempa Mag:2.5", 28-Nov-2023 13:55:17WIB, Lok:2.42LS, 120.51BT (61 km Tenggara LUWUUTARA-SULSEL), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 05:24:08 +0000 2023;1729370570326966486;""#Gempa Mag:3.4", 28-Nov-2023 12:22:20WIB, Lok:4.81LU, 96.13BT (26 km BaratDaya KAB-PIDIEJAYA-ACEH), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 04:29:10 +0000 2023;1729356736568655882;""#Gempa Mag:3.4", 28-Nov-2023 11:25:24WIB, Lok:2.83LS, 127.73BT (57 km BaratLaut SERAMBAGIANBARAT-MALUKU), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 03:15:14 +0000 2023;1729338129071644731;""#Gempa Mag:2.6", 28-Nov-2023 10:12:13WIB, Lok:3.12LS, 130.77BT (31 km Tenggara SERAMBAGIANTIMUR-MALUKU), Kedlmn:16 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 02:54:09 +0000 2023;1729332825835672025;""#Gempa Mag:2.4", 28-Nov-2023 09:50:50WIB, Lok:8.28LS, 121.48BT (47 km TimurLaut MBAY-NAGEKEO-NTT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 02:25:10 +0000 2023;1729325530053509452;""#Gempa Mag:2.8", 28-Nov-2023 09:22:11WIB, Lok:2.92LS, 127.86BT (40 km BaratLaut SERAMBAGIANBARAT-MALUKU), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 00:44:09 +0000 2023;1729300110398693647;""#Gempa Mag:3.2", 28-Nov-2023 07:40:50WIB, Lok:2.38LU, 127.22BT (112 km BaratLaut TOBELO-MALUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Tue Nov 28 00:22:08 +0000 2023;1729294569756651745;""#Gempa Mag:4.5", 28-Nov-2023 07:19:28WIB, Lok:2.75LU, 128.49BT (81 km TimurLaut DARUBA-MALUT), Kedlmn:207 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 27 03:03:10 +0000 2023;1728972706400686170;""#Gempa Mag:3.4", 27-Nov-2023 09:59:11WIB, Lok:10.51LS, 120.52BT (31 km BaratDaya WULA-WAIJELU-NTT), Kedlmn:16 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 27 02:44:09 +0000 2023;1728967920351588786;""#Gempa Mag:3.3", 27-Nov-2023 09:40:14WIB, Lok:10.73LS, 120.55BT (55 km BaratDaya WULA-WAIJELU-NTT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 27 01:47:10 +0000 2023;1728953580680626513;""#Gempa Mag:4.3", 27-Nov-2023 08:44:36WIB, Lok:4.09LS, 135.10BT (95 km BaratDaya DOGIYAI-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 27 01:32:51 +0000 2023;1728949977437843534;""#Gempa (UPDATE) Mag:2.9", 27-Nov-23 08:13:25 WIB, Lok:4.66 LS, 129.56 BT (Pusat gempa berada di laut 40 km Barat Banda)," Kedlmn:10 Km Dirasakan (MMI) II Banda #BMKG https://t.co/Wo9k1rAbDW"";0;1;1;8;in;108543358;1728949977437843534;infoBMKG;https://twitter.com/infoBMKG/status/1728949977437843534",,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 27 01:32:41 +0000 2023;1728949933699727651;""#Gempa Dirasakan Magnitudo: 2.9", Kedalaman: 10 km, 27 Nov 2023 08:13:25 WIB," Koordinat: 4.66 LS-129.56 BT (Pusat gempa berada di laut 40 km Barat Banda) #BMKG https://t.co/OiHiTwvX8x"";0;1;0;7;in;108543358;1728949933699727651;infoBMKG;https://twitter.com/infoBMKG/status/1728949933699727651",,,,,,,,,,,,,,,,,,,,,,,
"Mon Nov 27 01:16:10 +0000 2023;1728945779807785221;""#Gempa Mag:2.5", 27-Nov-2023 08:12:40WIB, Lok:0.16LS, 122.93BT (80 km BaratDaya BONEBOLANGO-GORONTALO), Kedlmn:31 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 23:32:12 +0000 2023;1728919612883108072;""#Gempa Mag:3.2", 27-Nov-2023 06:28:10WIB, Lok:10.63LS, 121.81BT (8 km BaratDaya SABURAIJUA-NTT), Kedlmn:41 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 22:00:10 +0000 2023;1728896451672182832;""#Gempa Mag:3.5", 27-Nov-2023 04:57:15WIB, Lok:10.46LS, 120.51BT (26 km BaratDaya WULA-WAIJELU-NTT), Kedlmn:22 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 21:58:09 +0000 2023;1728895947051352280;""#Gempa Mag:3.0", 27-Nov-2023 04:54:48WIB, Lok:10.48LS, 120.51BT (28 km BaratDaya WULA-WAIJELU-NTT), Kedlmn:21 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 21:28:09 +0000 2023;1728888396196831516;""#Gempa Mag:2.9", 27-Nov-2023 04:24:49WIB, Lok:2.76LS, 139.16BT (32 km BaratDaya SARMI-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 20:09:09 +0000 2023;1728868514910666891;""#Gempa Mag:4.3", 27-Nov-2023 03:06:32WIB, Lok:2.03LS, 139.18BT (48 km BaratLaut SARMI-PAPUA), Kedlmn:14 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 19:11:11 +0000 2023;1728853928505422314;""#Gempa Mag:2.8", 27-Nov-2023 02:06:18WIB, Lok:1.04LU, 121.30BT (9 km BaratLaut BUOL-SULTENG), Kedlmn:41 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 16:58:04 +0000 2023;1728820428888797569;""#Gempa (UPDATE) Mag:4.2", 26-Nov-23 23:18:55 WIB, Lok:0.83 LU, 120.40 BT (Pusat gempa berada di Laut 40 Km Barat Daya Toli-Toli)," Kedlmn:13 Km Dirasakan (MMI) III Toli-Toli #BMKG https://t.co/WB85v444jK"";0;5;53;125;in;108543358;1728820428888797569;infoBMKG;https://twitter.com/infoBMKG/status/1728820428888797569",,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 16:57:55 +0000 2023;1728820387692298578;""#Gempa Dirasakan Magnitudo: 4.2", Kedalaman: 13 km, 26 Nov 2023 23:18:55 WIB," Koordinat: 0.83 LU-120.40 BT (Pusat gempa berada di Laut 40 Km Barat Daya Toli-Toli) #BMKG https://t.co/OiHiTwvX8x"";0;0;2;5;in;108543358;1728820387692298578;infoBMKG;https://twitter.com/infoBMKG/status/1728820387692298578",,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 16:23:11 +0000 2023;1728811650432811361;""#Gempa Mag:3.9", 26-Nov-2023 23:18:59WIB, Lok:0.59LU, 120.40BT (44 km BaratLaut PARIGIMOUTONG-SULTENG), Kedlmn:22 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 15:39:11 +0000 2023;1728800576039985405;""#Gempa Mag:2.3", 26-Nov-2023 22:36:50WIB, Lok:8.32LS, 119.55BT (42 km BaratLaut LABUANBAJO-NTT), Kedlmn:163 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 15:36:09 +0000 2023;1728799814132146503;""#Gempa Mag:3.1", 26-Nov-2023 22:31:54WIB, Lok:9.24LS, 123.48BT (85 km BaratDaya LEMBATA-NTT), Kedlmn:23 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 13:56:10 +0000 2023;1728774650359058543;""#Gempa Mag:3.4", 26-Nov-2023 20:54:03WIB, Lok:1.67LU, 127.48BT (36 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:121 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 12:51:11 +0000 2023;1728758295660560672;""#Gempa Mag:3.1", 26-Nov-2023 19:47:40WIB, Lok:2.67LS, 119.30BT (27 km BaratLaut MAMASA-SULBAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 12:48:11 +0000 2023;1728757540643868739;""#Gempa Mag:3.9", 26-Nov-2023 19:46:03WIB, Lok:7.95LS, 117.50BT (60 km TimurLaut SUMBAWA-NTB), Kedlmn:13 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 12:42:10 +0000 2023;1728756026307129529;""#Gempa Mag:3.1", 26-Nov-2023 19:38:53WIB, Lok:8.89LS, 124.38BT (65 km BaratLaut BELU-NTT), Kedlmn:51 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 12:41:11 +0000 2023;1728755781078839371;""#Gempa Mag:3.6", 26-Nov-2023 19:35:46WIB, Lok:5.22LS, 129.16BT (214 km Tenggara MALUKUTENGAH), Kedlmn:272 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 10:13:10 +0000 2023;1728718529732755763;""#Gempa Mag:3.0", 26-Nov-2023 17:09:56WIB, Lok:3.69LS, 119.09BT (39 km BaratDaya POLEWALIMANDAR-SULBAR), Kedlmn:14 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 09:43:09 +0000 2023;1728710975594057911;""#Gempa Mag:2.8", 26-Nov-2023 16:40:15WIB, Lok:9.90LS, 119.16BT (27 km BaratDaya WANOKAKA-NTT), Kedlmn:21 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 09:18:09 +0000 2023;1728704683949326738;""#Gempa Mag:2.5", 26-Nov-2023 16:15:35WIB, Lok:6.82LS, 106.33BT (14 km TimurLaut BAYAH-BANTEN), Kedlmn:12 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 08:51:10 +0000 2023;1728697895011205355;""#Gempa Mag:3.7", 26-Nov-2023 15:47:19WIB, Lok:1.27LU, 126.17BT (117 km Tenggara BITUNG-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 08:48:35 +0000 2023;1728697246492119456;""#Gempa (UPDATE) Mag:5.2", 26-Nov-23 15:21:48 WIB, Lok:1.32 LU, 128.01 BT (Pusat gempa berada di laut 24 km tenggara Halmahera Utara)," Kedlmn:132 Km Dirasakan (MMI) II Halmahera Timur #BMKG https://t.co/3mcx9N5lZL"";0;0;3;10;in;108543358;1728697246492119456;infoBMKG;https://twitter.com/infoBMKG/status/1728697246492119456",,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 08:48:27 +0000 2023;1728697212203589794;""#Gempa Dirasakan Magnitudo: 5.2", Kedalaman: 132 km, 26 Nov 2023 15:21:48 WIB," Koordinat: 1.32 LU-128.01 BT (Pusat gempa berada di laut 24 km tenggara Halmahera Utara) #BMKG https://t.co/OiHiTwvX8x"";0;0;1;6;in;108543358;1728697212203589794;infoBMKG;https://twitter.com/infoBMKG/status/1728697212203589794",,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 08:40:09 +0000 2023;1728695123352162335;""#Gempa Mag:4.3", 26-Nov-2023 15:36:05WIB, Lok:6.23LS, 130.11BT (234 km BaratLaut MALUKUTENGGARABRT), Kedlmn:175 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 08:35:09 +0000 2023;1728693865564209321;""#Gempa Mag:3.5", 26-Nov-2023 15:32:51WIB, Lok:2.36LU, 127.31BT (103 km BaratLaut TOBELO-MALUT), Kedlmn:21 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 08:25:20 +0000 2023;1728691394552996110;""#Gempa Mag:5.2", 26-Nov-23 15:21:48 WIB, Lok:1.32 LU,128.01 BT (24 km Tenggara HALMAHERAUTARA-MALUT), Kedlmn:132 Km,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 08:25:16 +0000 2023;1728691378027446540;""#Gempa Magnitudo: 5.2", Kedalaman: 132 km, 26 Nov 2023 15:21:48 WIB, Koordinat: 1.32 LU-128.01 BT (24 km Tenggara HALMAHERAUTARA-MALUT)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;1;7;in;108543358;1728691378027446540;infoBMKG;https://twitter.com/infoBMKG/status/1728691378027446540",,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 08:24:10 +0000 2023;1728691100247044606;""#Gempa Mag:4.7", 26-Nov-2023 15:21:47WIB, Lok:1.40LU, 128.08BT (23 km Tenggara HALMAHERAUTARA-MALUT), Kedlmn:132 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 08:18:09 +0000 2023;1728689587684585535;""#Gempa Mag:3.1", 26-Nov-2023 15:14:33WIB, Lok:9.70LS, 119.18BT (23 km BaratLaut WANOKAKA-NTT), Kedlmn:21 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 07:19:08 +0000 2023;1728674735238864910;""#Gempa Mag:3.6", 26-Nov-2023 14:15:43WIB, Lok:7.83LS, 106.81BT (97 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 07:04:12 +0000 2023;1728670975594762545;""#Gempa Mag:3.0", 26-Nov-2023 13:59:47WIB, Lok:9.39LS, 120.15BT (32 km BaratLaut WAINGAPU-NTT), Kedlmn:50 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 05:48:08 +0000 2023;1728651832057315772;""#Gempa Mag:1.8", 26-Nov-2023 12:43:56WIB, Lok:7.94LS, 110.50BT (13 km BaratLaut GUNUNGKIDUL-DIY), Kedlmn:104 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 05:27:10 +0000 2023;1728646556801519935;""#Gempa Mag:3.2", 26-Nov-2023 12:24:02WIB, Lok:2.60LS, 136.23BT (56 km BaratLaut WAROPEN-PAPUA), Kedlmn:12 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 01:43:08 +0000 2023;1728590177264869478;""#Gempa Mag:3.2", 26-Nov-2023 08:41:06WIB, Lok:6.79LS, 105.62BT (15 km Tenggara SUMUR-BANTEN), Kedlmn:16 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sun Nov 26 01:04:11 +0000 2023;1728580373809184986;""#Gempa Mag:3.6", 26-Nov-2023 08:01:09WIB, Lok:0.41LU, 120.57BT (32 km BaratDaya PARIGIMOUTONG-SULTENG), Kedlmn:69 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 22:29:10 +0000 2023;1728541365590733040;""#Gempa Mag:4.4", 26-Nov-2023 05:23:49WIB, Lok:10.00LS, 118.84BT (48 km BaratDaya KODI-SUMBABARATDAYA-NTT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 22:01:10 +0000 2023;1728534316534394905;""#Gempa Mag:3.5", 26-Nov-2023 04:57:21WIB, Lok:3.71LS, 119.03BT (42 km BaratDaya POLEWALIMANDAR-SULBAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 21:34:11 +0000 2023;1728527526094581890;""#Gempa Mag:3.7", 26-Nov-2023 04:30:38WIB, Lok:9.16LS, 118.72BT (56 km BaratLaut KODI-SUMBABARATDAYA-NTT), Kedlmn:45 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 20:25:11 +0000 2023;1728510161281790159;""#Gempa Mag:3.0", 26-Nov-2023 03:19:46WIB, Lok:8.35LS, 119.94BT (16 km TimurLaut LABUANBAJO-NTT), Kedlmn:154 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 19:57:09 +0000 2023;1728503105430733220;""#Gempa Mag:3.1", 26-Nov-2023 02:51:21WIB, Lok:8.08LS, 106.95BT (129 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 19:19:08 +0000 2023;1728493540987359619;""#Gempa Mag:2.8", 26-Nov-2023 02:15:21WIB, Lok:2.33LS, 140.35BT (91 km TimurLaut KAB-JAYAPURA-PAPUA), Kedlmn:17 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 19:13:08 +0000 2023;1728492031486677246;""#Gempa Mag:3.3", 26-Nov-2023 02:08:20WIB, Lok:7.09LS, 105.30BT (56 km BaratDaya SUMUR-BANTEN), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 18:59:11 +0000 2023;1728488517855301792;""#Gempa Mag:3.7", 26-Nov-2023 01:53:19WIB, Lok:0.11LS, 123.04BT (72 km BaratDaya BONEBOLANGO-GORONTALO), Kedlmn:153 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 18:02:10 +0000 2023;1728474172333207678;""#Gempa Mag:3.4", 26-Nov-2023 00:59:00WIB, Lok:8.19LS, 117.31BT (35 km BaratLaut SUMBAWA-NTB), Kedlmn:223 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 17:52:11 +0000 2023;1728471658015686958;""#Gempa Mag:4.3", 26-Nov-2023 00:48:46WIB, Lok:6.61LS, 129.41BT (248 km TimurLaut MALUKUBRTDAYA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 17:49:09 +0000 2023;1728470896044908708;""#Gempa Mag:2.8", 26-Nov-2023 00:45:31WIB, Lok:1.60LS, 139.42BT (99 km TimurLaut SARMI-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 17:36:10 +0000 2023;1728467628216492221;""#Gempa Mag:2.5", 26-Nov-2023 00:32:31WIB, Lok:0.08LU, 122.00BT (42 km Tenggara POHUWATO-GORONTALO), Kedlmn:238 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 17:03:10 +0000 2023;1728459323070935367;""#Gempa Mag:3.8", 25-Nov-2023 23:58:32WIB, Lok:3.32LU, 127.67BT (133 km Tenggara MELONGUANE-SULUT), Kedlmn:31 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 16:25:09 +0000 2023;1728449754370293824;""#Gempa Mag:3.1", 25-Nov-2023 23:21:41WIB, Lok:1.55LS, 139.45BT (105 km TimurLaut SARMI-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 16:15:10 +0000 2023;1728447243840332206;""#Gempa Mag:2.9", 25-Nov-2023 23:12:07WIB, Lok:1.53LU, 126.95BT (74 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:85 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 16:03:11 +0000 2023;1728444227221377366;""#Gempa Mag:2.4", 25-Nov-2023 22:59:21WIB, Lok:1.04LS, 120.53BT (46 km BaratLaut POSO-SULTENG), Kedlmn:16 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 15:16:10 +0000 2023;1728432394469044418;""#Gempa Mag:4.6", 25-Nov-2023 22:12:32WIB, Lok:3.70LU, 127.89BT (138 km Tenggara MELONGUANE-SULUT), Kedlmn:130 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 14:57:10 +0000 2023;1728427614766076157;""#Gempa Mag:2.3", 25-Nov-2023 21:53:52WIB, Lok:0.25LU, 119.41BT (88 km BaratLaut DONGGALA-SULTENG), Kedlmn:5 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 13:41:10 +0000 2023;1728408488416883167;""#Gempa Mag:3.4", 25-Nov-2023 20:38:28WIB, Lok:1.62LU, 125.92BT (90 km TimurLaut BITUNG-SULUT), Kedlmn:99 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 13:40:11 +0000 2023;1728408238864146447;""#Gempa Mag:2.0", 25-Nov-2023 20:37:16WIB, Lok:1.77LS, 120.55BT (47 km BaratDaya POSO-SULTENG), Kedlmn:5 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 13:36:11 +0000 2023;1728407234022187384;""#Gempa Mag:4.6", 25-Nov-2023 20:30:54WIB, Lok:3.66LS, 134.93BT (92 km BaratDaya NABIRE-PAPUA), Kedlmn:5 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 13:23:10 +0000 2023;1728403959428374913;""#Gempa Mag:3.1", 25-Nov-2023 20:19:51WIB, Lok:1.27LU, 126.13BT (113 km Tenggara BITUNG-SULUT), Kedlmn:27 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 13:09:09 +0000 2023;1728400430747840973;""#Gempa Mag:2.1", 25-Nov-2023 20:03:23WIB, Lok:9.96LS, 119.40BT (20 km Tenggara WANOKAKA-NTT), Kedlmn:5 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 13:01:10 +0000 2023;1728398421420347502;""#Gempa Mag:3.4", 25-Nov-2023 19:57:31WIB, Lok:1.54LU, 127.41BT (28 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:534 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 11:55:37 +0000 2023;1728381924564197455;""#Gempa (UPDATE) Mag:1.8", 25-Nov-23 18:22:09 WIB, Lok:8.23 LS, 114.81 BT (Pusat gempa berada di darat 27 km Timur laut Jembrana)," Kedlmn:12 Km Dirasakan (MMI) II Gerokgag #BMKG https://t.co/bBdKOlCF4E"";0;0;13;52;in;108543358;1728381924564197455;infoBMKG;https://twitter.com/infoBMKG/status/1728381924564197455",,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 11:55:29 +0000 2023;1728381891357847606;""#Gempa Dirasakan Magnitudo: 1.8", Kedalaman: 12 km, 25 Nov 2023 18:22:09 WIB," Koordinat: 8.23 LS-114.81 BT (Pusat gempa berada di darat 27 km Timur laut Jembrana) #BMKG https://t.co/OiHiTwvX8x"";0;0;0;8;in;108543358;1728381891357847606;infoBMKG;https://twitter.com/infoBMKG/status/1728381891357847606",,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 10:09:11 +0000 2023;1728355140867137918;""#Gempa Mag:3.0", 25-Nov-2023 17:05:21WIB, Lok:1.75LS, 133.51BT (26 km TimurLaut TELUKBINTUNI-PAPUABRT), Kedlmn:5 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 08:06:10 +0000 2023;1728324184449921359;""#Gempa Mag:2.4", 25-Nov-2023 15:02:26WIB, Lok:8.43LS, 118.84BT (10 km TimurLaut KOTA-BIMA-NTB), Kedlmn:153 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Sat Nov 25 07:26:10 +0000 2023;1728314117352783896;""#Gempa Mag:2.5", 25-Nov-2023 14:21:39WIB, Lok:0.29LS, 122.32BT (91 km BaratDaya BOALEMO-GORONTALO), Kedlmn:18 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
