mag,depth,rad,prov_enco,lat,lon
0.026803615990388385,0.32059226968895915,0.5833728186143354,0.052556109785075265,-0.02123266835317041,0.7436163973490301
0.019970870373274933,0.04249121356015943,0.8880663634073321,0.016996485424063772,-0.03841205705838412,0.45537833572422864
0.03130909732895302,0.31309097328953023,0.12523638931581207,0.054790920325667784,-0.07420256066961867,0.9363768283656624
0.02564255056640295,0.11722308830355634,0.32968993585375217,0.10989664528458407,0.026668252589059065,0.9295790902472016
0.02100349422054585,0.420069884410917,0.10863876320971992,0.050698089497869296,-0.07278797135051235,0.8963422223223292
0.03107296995010412,0.11447936297406781,0.5805739122256296,0.18807323917168284,0.02166930799151998,0.7829570717690709
0.026767865340438544,0.4380196146617216,0.3082360251323226,0.1946753842940985,-0.0015411801256616131,0.8212867774907281
0.017204725937516607,0.4926807882107028,0.7116500274154596,0.05865247478698843,0.021936025570333674,0.49659095319650204
0.02813017738328192,0.08840912891888604,0.570640741203719,0.10448351599504714,-0.02419195254962245,0.8088631576724264
0.01888645194414794,0.5225251704547597,0.7428671098031523,0.07869354976728309,-0.019201226143217072,0.4101193039671725
0.017611810203042602,0.7832620853458421,0.254907779254564,0.03244280826876269,-0.03865328870878298,0.5645048638764708
0.017770622127813038,0.13883298537353936,0.6941649268676967,0.0832997912241236,0.00744144801602171,0.7011065761363737
0.031011471534080237,0.08160913561600062,0.03264365424640025,0.08977004917760069,-0.00897700491776007,0.9915509977344077
0.021448663286011107,0.13405414553756942,0.5898382403653054,0.05362165821502776,-0.062067069383894634,0.7917908106176537
0.025628364090191338,0.06571375407741369,0.5519955342502749,0.03285687703870684,-0.008805643046373435,0.8301618552599671
0.016344210446502708,0.8790534807713618,0.08392972931987877,0.114851208542992,-0.013826318566906344,0.4545015710380172
0.02369628784974434,0.09172756586997809,0.29811458907742877,0.053507746757487214,-0.07414644907823228,0.9454054455665741
0.026603683677898844,0.08061722326636014,0.13704927955281224,0.13704927955281224,-0.019589985253725514,0.9771613632115512
0.0200998819904365,0.5339031153709696,0.3831540004426958,0.04396849185407985,-0.05527467547370038,0.7501652831618223
0.035795357923068226,0.1009612659368591,0.3028837978105773,0.11931785974356075,-0.046350399361921674,0.9382972924295551
0.01432655889609479,0.4765138067614137,0.7848462699599755,0.04671703987856997,0.01927856512322321,0.39267229252600677
0.02562788808342954,0.07322253738122725,0.6150693140023089,0.15376732850057723,-0.04642308869969808,0.7680311945916927
0.025119534354574414,0.07849854485804504,0.2040962166309171,0.05494898140063153,-0.07904803467205136,0.970713005714585
